dependency_id,record_a,record_b,relationship,dependency_level,reason,review_status
DEP_1D60D0521C68EC5E23A420E7,REC_5D50047E57DCDBE9D31E1ED2,REC_FED7888D9DE801C558B878BD,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_023CB6412A83DA4A68CCADC1,REC_DC8BB9E6FC9B50D63898F78F,REC_161552D73CB81B67E3778B05,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_C1BCBFEC458E226500B6BD24,REC_3A46E16F82623BEED371E8C2,REC_8267D93A7050B27BD80DC7DF,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_970AB8C1ECF9903659387224,REC_37762A724D7DBA7C987B98E9,REC_CF6B09D873DF4E499AE175BE,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_A2DFACF615BF057CFF5FCF6B,REC_05D0C6F7F29E43F962683E8B,REC_E78DFF9EFD2A357DE39B6521,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_771F9BB3E466537A897E777E,REC_05D0C6F7F29E43F962683E8B,REC_1BB36D35801C87671870D72C,UNKNOWN,PARTIALLY_DEPENDENT,"Open Targets drug/candidate information may use ChEMBL, but exact record-level overlap is not present in the integrated summary.",RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_7FF5233075E1B9BB2F41DC3C,REC_1BB36D35801C87671870D72C,REC_E78DFF9EFD2A357DE39B6521,UNKNOWN,PARTIALLY_DEPENDENT,Open Targets tractability may use ChEMBL-derived information; exact shared records cannot be resolved from gene-level summaries.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_08721A445A612E5AD3A03E45,REC_49EBB3C0E24B2EA4F2C7DB4A,REC_C91899AA798E9B15D074B532,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_44D141935285D9CB57D9498E,REC_EBA19C09C327210B4A758C1A,REC_267AF30DC3DA7F978BA1C041,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_E2AF1BEB0696F97D10569780,REC_C43C392E77136D1423073ABA,REC_4314A856B9646E674BFFF2E1,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_7FCAC8A6C49277E3075C6306,REC_EF1BCDE8F2860F662C333120,REC_964D08BAC136F18EDC9B2D36,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_DDDC4E9FDA2B2DC48D27B8C2,REC_A5CF83A8D218DB3987C17ABF,REC_1960EC9DAA17F1FE9252914B,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_43B69A7F28AA00DB6596F406,REC_9BA80079F309CADAF56789E6,REC_6B4ACEF74B7280FC4E68BFE7,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_C1296F2FBD8F4E06D98526F1,REC_9BA80079F309CADAF56789E6,REC_2E831F87C9972B456D6951B4,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_5C10DAD6611373A796551D83,REC_9BA80079F309CADAF56789E6,REC_82C3C7AE7AFC3E7EDCA9340A,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and safety records share the Open Targets delivery source and may share target annotations or literature.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_FB36E813F11AD5F0D956CB9F,REC_6B4ACEF74B7280FC4E68BFE7,REC_2E831F87C9972B456D6951B4,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_72A7C1E9689281BEEF22AF5E,REC_6B4ACEF74B7280FC4E68BFE7,REC_82C3C7AE7AFC3E7EDCA9340A,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate and safety summaries share a Platform release; exact upstream record overlap is unresolved.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_CDAEFB319452F74267411348,REC_2E831F87C9972B456D6951B4,REC_82C3C7AE7AFC3E7EDCA9340A,SAME_SOURCE,PARTIALLY_DEPENDENT,Tractability and safety are separate blocks but share the Open Targets target object and may reference overlapping pharmacology or literature.,REVIEWED_TASK013
DEP_08EEDE96CDC6E9F45E4DF6F4,REC_6B4ACEF74B7280FC4E68BFE7,REC_D9AE0F6E86734FE07A013783,UNKNOWN,PARTIALLY_DEPENDENT,"Open Targets drug/candidate information may use ChEMBL, but exact record-level overlap is not present in the integrated summary.",RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_764104E5240FC40F4D8E10CF,REC_D9AE0F6E86734FE07A013783,REC_2E831F87C9972B456D6951B4,UNKNOWN,PARTIALLY_DEPENDENT,Open Targets tractability may use ChEMBL-derived information; exact shared records cannot be resolved from gene-level summaries.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_1E02D010BF81CEBC99EA55F9,REC_AFD941C51C915F011B321C01,REC_E2FF3630DA9B8A1776D4D8D2,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_6D7AA2531A41B07CA2ADD7AD,REC_A9BD96A0CAB06E6B2AA75D59,REC_B8F804502A46DE2FEA183E6C,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_6DA69BCF1C9824683667A941,REC_A9BD96A0CAB06E6B2AA75D59,REC_AF4C96896B781CCE71E8A317,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_86D28688AEDD07C995CDE74F,REC_B8F804502A46DE2FEA183E6C,REC_AF4C96896B781CCE71E8A317,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_3C31BDBC0FAB6493AFC91914,REC_7C1F34FE7F7881D75F1719EE,REC_B752847F8ABB2663542BF48C,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_C313AA12C722D7E6EEB48502,REC_7E76C3462B474BD563B00CE2,REC_30941ACF5B791016AB5F4CC7,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_40DA0161E60F64605EFA2886,REC_55200F199405B130D999F76C,REC_D373AE951554F415E42B8E78,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_9F0BB8D9BB9BE9A75BA811A9,REC_8272A59D9C5A95423FDB7063,REC_0020FCF80B6D5D7BBB54FBFB,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_556A115A8C16FB6C9FE94FC4,REC_61A9B670AA2AEA6445C24F46,REC_58C914D5AB5FFFD52D462AFE,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_09F51DC1756E348FCE674C24,REC_DC3A995064D779B636F49B78,REC_829C40F8273D077848D696A4,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_1479E3A18DE7A6A3827D3920,REC_0C690BE91EE6345E06DC8C85,REC_E03502040E29314CE6C3B553,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_6F9312C00193834641E51B18,REC_5398E6BC5B4E4D051047DF82,REC_A4B354469923DEA24CCD65E8,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_32324C09285A37163D760CA9,REC_5398E6BC5B4E4D051047DF82,REC_76425F243A7022340A21F953,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_A999E08E69EDF5D5620BA5DE,REC_A4B354469923DEA24CCD65E8,REC_76425F243A7022340A21F953,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_6D2787EEB30A143E262C6113,REC_A4B354469923DEA24CCD65E8,REC_09C7BAD809D756DD9CF3DA02,UNKNOWN,PARTIALLY_DEPENDENT,"Open Targets drug/candidate information may use ChEMBL, but exact record-level overlap is not present in the integrated summary.",RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_C7F8CB7733B3E8FB4418FBAB,REC_09C7BAD809D756DD9CF3DA02,REC_76425F243A7022340A21F953,UNKNOWN,PARTIALLY_DEPENDENT,Open Targets tractability may use ChEMBL-derived information; exact shared records cannot be resolved from gene-level summaries.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_44EA59EA43CEECDB628E23C5,REC_150355CCD5CD035B18EE1188,REC_7404133409705AE6D09119BF,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_2E88BF22489D94EF2BB512F7,REC_7C09EFEB94BA7B568BB19917,REC_5D664AB60EE9DCE0FA44B1BE,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_3065584D9D7871872DC1B328,REC_7C09EFEB94BA7B568BB19917,REC_BDA4C9B4FF737B611B660071,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_C4784FB0CD6ABE65153F3964,REC_5D664AB60EE9DCE0FA44B1BE,REC_BDA4C9B4FF737B611B660071,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_5A623800E42F25794B8ADE3B,REC_5D664AB60EE9DCE0FA44B1BE,REC_6FF7CD7EE7790E51BB98CBFA,UNKNOWN,PARTIALLY_DEPENDENT,"Open Targets drug/candidate information may use ChEMBL, but exact record-level overlap is not present in the integrated summary.",RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_3883E9A48FB3A07139CE493C,REC_6FF7CD7EE7790E51BB98CBFA,REC_BDA4C9B4FF737B611B660071,UNKNOWN,PARTIALLY_DEPENDENT,Open Targets tractability may use ChEMBL-derived information; exact shared records cannot be resolved from gene-level summaries.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_0ABBDBAE7DFC50846320809F,REC_602D86A9FD6C4EE521BD9655,REC_F89C12DFB7FE46C577E7CC99,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_A17528C2F46C3F8710531906,REC_3AD9B1BE4DB7A39921D7347C,REC_BCEC49A65291D17EE84A24A0,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_48DB11DE1C221E44CFC45559,REC_3AD9B1BE4DB7A39921D7347C,REC_E7D6BDC9002109167487D5A3,UNKNOWN,PARTIALLY_DEPENDENT,"Open Targets drug/candidate information may use ChEMBL, but exact record-level overlap is not present in the integrated summary.",RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_156547DD81050DA2C44E3FF0,REC_E7D6BDC9002109167487D5A3,REC_BCEC49A65291D17EE84A24A0,UNKNOWN,PARTIALLY_DEPENDENT,Open Targets tractability may use ChEMBL-derived information; exact shared records cannot be resolved from gene-level summaries.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_2E92023335E74DE8DEDC6C6C,REC_B161348EF1EA23FFBDC77296,REC_DA5CC9B6AC261BB7D35DB310,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_318A212DB732EDC1474B925C,REC_AD63140F7A3BE29AFD27DB2B,REC_8B4B609655835F9B7D7A20A1,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_1E623BA3465A2D458EF10745,REC_4217008E1F3B56CF3A2CBF77,REC_937A991DCD8EA37D2164BC2A,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_8219F205325735EB02A2FAC5,REC_B5D2B96C92D89F292C4777C0,REC_574DB3B55ABAABE5F69DF56D,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_9D4EC31EFC5FFD0D3B70665B,REC_DFEA1DBAA310DCEB108C5550,REC_2997F48C0D6B37DD0CAD032A,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_5FB222C5EE576B60DDDC8CEF,REC_0BEC085849E6093F010E45EB,REC_0550C9AD611901570DF09837,UNKNOWN,PARTIALLY_DEPENDENT,"Open Targets drug/candidate information may use ChEMBL, but exact record-level overlap is not present in the integrated summary.",RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_B3F344A0D628AD573B9AFF9A,REC_1052E47507011F896FD861C1,REC_34AAF896DB5C7871E37B8892,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_11656B640462990106FECD9B,REC_6F1A39196EF16969F7367E82,REC_FF9936343D6292E0A1FA8CFA,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_9BAA4ABFE003EA03681465D8,REC_A1ABB110B08B0CE72BEB6FD6,REC_AE3EFA4CF8804DEF981AF12E,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_BEAE11E4C1DCC3157FCE5B48,REC_B3F5AD7E9E2D0176B2F61398,REC_A1994042724CF6C2F26C62A3,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_ADB1CBA911E9C09B0EA70F75,REC_B3F5AD7E9E2D0176B2F61398,REC_A1707D15A2A15CCEAD209236,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_B3C1372ABA52A9566AE364FA,REC_A1994042724CF6C2F26C62A3,REC_A1707D15A2A15CCEAD209236,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_0361325AD8208D3E047F7292,REC_951BD901DB707999891FC72B,REC_D119240D47EB6E33137A4D0C,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_7C26FE7DB7E5118E1523C3A8,REC_4BEE83ABCDB0072567455C0E,REC_8A39A65FA9B5AE6C5A88E458,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_81FDB834430BA2815B9F7A85,REC_4BEE83ABCDB0072567455C0E,REC_7B6E4F59477F158D70DB1ABD,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_819ACCC6873BA21E8348ABA7,REC_8A39A65FA9B5AE6C5A88E458,REC_7B6E4F59477F158D70DB1ABD,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_B710F52345C56AD94D51A2DF,REC_8A39A65FA9B5AE6C5A88E458,REC_7491E4098D0E6BFEC57C2155,UNKNOWN,PARTIALLY_DEPENDENT,"Open Targets drug/candidate information may use ChEMBL, but exact record-level overlap is not present in the integrated summary.",RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_127F589BF519E844CFBCA14E,REC_7491E4098D0E6BFEC57C2155,REC_7B6E4F59477F158D70DB1ABD,UNKNOWN,PARTIALLY_DEPENDENT,Open Targets tractability may use ChEMBL-derived information; exact shared records cannot be resolved from gene-level summaries.,RECORD_LEVEL_OVERLAP_UNRESOLVED
DEP_5FAAF24ED1D9B6F29142195C,REC_7C6B077CDCC95A3FF20A87C6,REC_0D5296D46D94DD9922C24A7D,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_7BE6D705255DD1BA719A38FF,REC_A9237217AA1F9A0AC8220849,REC_88CDE1328B8C725FEF6C9182,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_53A10EECB0C19AC4CA0063F8,REC_A9237217AA1F9A0AC8220849,REC_E0EAE5DC5FF8D49EF0431F34,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_07C33D2EBAA48140687F7CF2,REC_88CDE1328B8C725FEF6C9182,REC_E0EAE5DC5FF8D49EF0431F34,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_A7DC26758E3FEF319342B801,REC_0B09B2E1B3BBF06EFBAFB14E,REC_79E7E58E37B283715DDC801A,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_3820986197A837ECAD440F5D,REC_E10BD6A406AD713B5A6CE6EC,REC_BF2B2BB196AA328A23B4E69C,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_3C245E5BF336B9FC3A8385B1,REC_4E7EF55D59CAD8D641696A40,REC_78FD824D66EBEB05EF38CFE2,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_C2283F467FACB205A937FF1A,REC_EF28471DF542E089F4EEA961,REC_F6652A499A79255FA7C3E29E,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_98EC96057528E68204902C7C,REC_32B6BEDC765A7866FF0D41EB,REC_E9FC4884DCFD061368DE7A20,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_8687E6F9837CFF8346048DDF,REC_32B6BEDC765A7866FF0D41EB,REC_AA04DAF06C89154544BE2E22,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_6CE250BA402C6CB6A9D19177,REC_E9FC4884DCFD061368DE7A20,REC_AA04DAF06C89154544BE2E22,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
DEP_424679A8E88B2FC589833F20,REC_B4FE349F6C89BB121EDC580B,REC_E957275CA625EB4543F5F406,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_8A57BF966C847961F948F511,REC_1BE6D74846173A9AC7AEEA6B,REC_A9FC6FB46B856F1BF0D376C9,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_3B24AB647D3415714BFDFC6E,REC_AE6A7346D9D3C2C7547F9675,REC_4C28F7C1D6CCD4A1F01B0511,SHARED_DATASET,DEPENDENT,Primary and S1-S6 records are derived from the same frozen TCGA-LUAD expression cohort and related contrasts.,REVIEWED_TASK013
DEP_CE194A7EA65D95F5A751DEA2,REC_D05E129FF90C5E883DDB8503,REC_9BDD522FB1B66FFEB6C043C9,SAME_SOURCE,DEPENDENT,Both records are delivered by the same Open Targets target/release framework; upstream record overlap is possible.,REVIEWED_TASK013
DEP_7DC03BF0055C39C2997D42B4,REC_D05E129FF90C5E883DDB8503,REC_B4025D18A249910C2D517FE6,SAME_SOURCE,PARTIALLY_DEPENDENT,Disease association and tractability address different questions but share the Open Targets target object and release.,REVIEWED_LINEAGE_ONLY
DEP_10E68E29B993D7B176569739,REC_9BDD522FB1B66FFEB6C043C9,REC_B4025D18A249910C2D517FE6,SAME_SOURCE,PARTIALLY_DEPENDENT,Drug/candidate counts can overlap clinical-precedence or pharmacology evidence used by tractability.,REVIEWED_TASK013
